 time            vin             Vr1             i(Vread)        hx              n1              n2              n3              n4              m1              m2              m3              m4              n.x9.xrstdp1.xr2.n1#ngap n.x9.xrstdp2.xr2.n1#ngap n.x9.xrstdp3.xr2.n1#ngap n.x9.xrstdp4.xr2.n1#ngap n.x9.xrstdp5.xr2.n1#ngap n.x9.xrstdp6.xr2.n1#ngap n.x9.xrstdp7.xr2.n1#ngap n.x9.xrstdp8.xr2.n1#ngap n.x9.xrstdp9.xr2.n1#ngap n.x9.xrstdp10.xr2.n1#ngap n.x9.xrstdp11.xr2.n1#ngap n.x9.xrstdp12.xr2.n1#ngap n.x9.xrstdp13.xr2.n1#ngap n.x9.xrstdp14.xr2.n1#ngap n.x9.xrstdp15.xr2.n1#ngap
 4.09378129e-05  1.10601788e+00  2.90020803e-03  5.93788633e-06  5.33916185e-02  4.23157921e-05  1.64695817e-05  1.95771037e-05  2.73872065e-06  2.34601870e-05 -1.58464398e-04  2.09911585e-05 -1.58619761e-04  1.00246858e+00  9.34105992e-01  1.01777877e+00  9.34152639e-01  9.32942617e-01  9.17773535e-01  9.32992952e-01  9.17379065e-01  9.41636939e-01  1.02322011e+00  9.42699148e-01  1.02289836e+00  9.27651529e-01  1.71916427e+00  9.29265394e-01 
 4.09578129e-05  1.10541274e+00  2.90033421e-03  5.93790966e-06  5.33900054e-02 -4.14158511e-05 -1.57770857e-05 -1.88185250e-05 -2.10643005e-06 -2.27589113e-05  1.57669355e-04 -2.03087691e-05  1.57822899e-04  1.00250085e+00  9.33771912e-01  1.01781235e+00  9.33820073e-01  9.32953081e-01  9.17795687e-01  9.33003518e-01  9.17401209e-01  9.41652640e-01  1.02324214e+00  9.42715206e-01  1.02292038e+00  9.27667480e-01  1.71922292e+00  9.29281705e-01 
 4.09778129e-05  1.10479047e+00  2.90046504e-03  5.93793446e-06  5.33883627e-02  4.15915209e-05  1.61999537e-05  1.92606325e-05  2.67537714e-06  2.31197448e-05 -1.56220835e-04  2.06863796e-05 -1.56373673e-04  1.00248265e+00  9.34191838e-01  1.01779281e+00  9.34238162e-01  9.32951909e-01  9.17780344e-01  9.33002197e-01  9.17385884e-01  9.41648494e-01  1.02322533e+00  9.42710720e-01  1.02290359e+00  9.27662942e-01  1.71916718e+00  9.29276822e-01 
 4.09978129e-05  1.10415110e+00  2.90060054e-03  5.93795831e-06  5.33866894e-02 -4.06970799e-05 -1.55108156e-05 -1.85058070e-05 -2.04512066e-06 -2.24217887e-05  1.55447109e-04 -2.00070588e-05  1.55598170e-04  1.00251499e+00  9.33857750e-01  1.01782645e+00  9.33905588e-01  9.32962417e-01  9.17802337e-01  9.33012804e-01  9.17407868e-01  9.41664240e-01  1.02324720e+00  9.42726821e-01  1.02292545e+00  9.27678920e-01  1.71922552e+00  9.29293155e-01 
 4.10178129e-05  1.10349466e+00  2.90074084e-03  5.93798360e-06  5.33849841e-02  4.08779628e-05  1.59346687e-05  1.89491422e-05  2.61332459e-06  2.27841176e-05 -1.54009531e-04  2.03859057e-05 -1.54159884e-04  1.00249671e+00  9.34277657e-01  1.01780683e+00  9.34323659e-01  9.32961201e-01  9.17787152e-01  9.33011441e-01  9.17392700e-01  9.41660045e-01  1.02323054e+00  9.42722290e-01  1.02290881e+00  9.27674353e-01  1.71917006e+00  9.29288247e-01 
 4.10378129e-05  1.10282120e+00  2.90088600e-03  5.93800812e-06  5.33832459e-02 -3.99889521e-05 -1.52488198e-05 -1.81980162e-05 -1.98507347e-06 -2.20894258e-05  1.53256742e-04 -1.97095964e-05  1.53405347e-04  1.00252912e+00  9.33943562e-01  1.01784055e+00  9.33991077e-01  9.32971751e-01  9.17808987e-01  9.33022088e-01  9.17414527e-01  9.41675836e-01  1.02325226e+00  9.42738432e-01  1.02293052e+00  9.27690356e-01  1.71922811e+00  9.29304603e-01 
 4.10578129e-05  1.10213075e+00  2.90103615e-03  5.93803412e-06  5.33814754e-02  4.01749589e-05  1.56736427e-05  1.86425524e-05  2.55252877e-06  2.24532326e-05 -1.51830037e-04  2.00896658e-05 -1.51977948e-04  1.00251078e+00  9.34363450e-01  1.01782086e+00  9.34409129e-01  9.32970489e-01  9.17793957e-01  9.33020682e-01  9.17399515e-01  9.41671594e-01  1.02323576e+00  9.42733857e-01  1.02291404e+00  9.27685762e-01  1.71917293e+00  9.29299669e-01 
 4.10778129e-05  1.10142335e+00  2.90119134e-03  5.93805933e-06  5.33796694e-02 -3.92913039e-05 -1.49910375e-05 -1.78950825e-05 -1.92626702e-06 -2.17617646e-05  1.51097792e-04 -1.94163246e-05  1.51243990e-04  1.00254326e+00  9.34029351e-01  1.01785464e+00  9.34076542e-01  9.32981083e-01  9.17815638e-01  9.33031369e-01  9.17421186e-01  9.41687429e-01  1.02325732e+00  9.42750040e-01  1.02293558e+00  9.27701789e-01  1.71923068e+00  9.29316047e-01 
 4.10978129e-05  1.10069904e+00  2.90135172e-03  5.93808594e-06  5.33778261e-02  3.94823470e-05  1.54168169e-05  1.83407868e-05  2.49297248e-06  2.21270268e-05 -1.49681902e-04  1.97976017e-05 -1.49827407e-04  1.00252483e+00  9.34449217e-01  1.01783488e+00  9.34494574e-01  9.32979776e-01  9.17800761e-01  9.33029921e-01  9.17406327e-01  9.41683140e-01  1.02324097e+00  9.42745421e-01  1.02291925e+00  9.27697167e-01  1.71917577e+00  9.29311088e-01 
 4.11178129e-05  1.09995786e+00  2.90151736e-03  5.93811182e-06  5.33759453e-02 -3.86039843e-05 -1.47373997e-05 -1.75969237e-05 -1.86867792e-06 -2.14387315e-05  1.48969832e-04 -1.91271885e-05  1.49113658e-04  1.00255738e+00  9.34115114e-01  1.01786872e+00  9.34161983e-01  9.32990411e-01  9.17822288e-01  9.33040648e-01  9.17427845e-01  9.41699018e-01  1.02326238e+00  9.42761645e-01  1.02294065e+00  9.27713219e-01  1.71923323e+00  9.29327488e-01 
 4.11378129e-05  1.09919984e+00  2.90168838e-03  5.93813916e-06  5.33740273e-02  3.87999853e-05  1.51641224e-05  1.80437689e-05  2.43463259e-06  2.18054364e-05 -1.47564676e-04  1.95096541e-05 -1.47707813e-04  1.00253889e+00  9.34534957e-01  1.01784890e+00  9.34579992e-01  9.32989061e-01  9.17807563e-01  9.33039159e-01  9.17413138e-01  9.41694683e-01  1.02324618e+00  9.42756982e-01  1.02292447e+00  9.27708570e-01  1.71917860e+00  9.29322505e-01 
 4.11578129e-05  1.09842503e+00  2.90186488e-03  5.93816583e-06  5.33720693e-02 -3.79268348e-05 -1.44878353e-05 -1.73034597e-05 -1.81228212e-06 -2.11202618e-05  1.46872428e-04 -1.88421231e-05  1.47013914e-04  1.00257150e+00  9.34200852e-01  1.01788280e+00  9.34247398e-01  9.32999738e-01  9.17828939e-01  9.33049923e-01  9.17434504e-01  9.41710604e-01  1.02326743e+00  9.42773246e-01  1.02294571e+00  9.27724646e-01  1.71923577e+00  9.29338927e-01 
 4.11778129e-05  1.09763348e+00  2.90204700e-03  5.93819393e-06  5.33700700e-02  3.81277193e-05  1.49154913e-05  1.77514328e-05  2.37749119e-06  2.14883953e-05 -1.45477926e-04  1.92257701e-05 -1.45618733e-04  1.00255294e+00  9.34620671e-01  1.01786291e+00  9.34665383e-01  9.32998345e-01  9.17814362e-01  9.33048395e-01  9.17419946e-01  9.41706224e-01  1.02325139e+00  9.42768540e-01  1.02292968e+00  9.27719971e-01  1.71918140e+00  9.29333920e-01 
 4.11978129e-05  1.09682521e+00  2.90223482e-03  5.93822144e-06  5.33680278e-02 -3.72597102e-05 -1.42422790e-05 -1.70146304e-05 -1.75704406e-06 -2.08062912e-05  1.44805141e-04 -1.85610720e-05  1.44944329e-04  1.00258562e+00  9.34286566e-01  1.01789688e+00  9.34332789e-01  9.33009061e-01  9.17835590e-01  9.33059197e-01  9.17441164e-01  9.41722186e-01  1.02327249e+00  9.42784843e-01  1.02295078e+00  9.27736070e-01  1.71923828e+00  9.29350362e-01 
 4.12178129e-05  1.09600029e+00  2.90242850e-03  5.93825033e-06  5.33659425e-02  3.74653968e-05  1.46708540e-05  1.74636907e-05  2.32151780e-06  2.11758347e-05 -1.43421225e-04  1.89458835e-05 -1.43559736e-04  1.00256699e+00  9.34706359e-01  1.01787692e+00  9.34750748e-01  9.33007626e-01  9.17821160e-01  9.33057628e-01  9.17426753e-01  9.41717762e-01  1.02325660e+00  9.42780096e-01  1.02293490e+00  9.27731368e-01  1.71918419e+00  9.29345331e-01 
 4.12378129e-05  1.09515874e+00  2.90262813e-03  5.93827863e-06  5.33638124e-02 -3.66024647e-05 -1.40006718e-05 -1.67303486e-05 -1.70296288e-06 -2.04967591e-05  1.42767552e-04 -1.82839799e-05  1.42904474e-04  1.00259973e+00  9.34372255e-01  1.01791095e+00  9.34418155e-01  9.33018383e-01  9.17842241e-01  9.33068467e-01  9.17447824e-01  9.41733765e-01  1.02327755e+00  9.42796437e-01  1.02295584e+00  9.27747491e-01  1.71924078e+00  9.29361794e-01 
 4.12578129e-05  1.09430062e+00  2.90283388e-03  5.93830839e-06  5.33616351e-02  3.68128719e-05  1.44301535e-05  1.71804811e-05  2.26668541e-06  2.08676952e-05 -1.41394147e-04  1.86699445e-05 -1.41530397e-04  1.00258103e+00  9.34792020e-01  1.01789092e+00  9.34836087e-01  9.33016906e-01  9.17827956e-01  9.33066860e-01  9.17433558e-01  9.41729297e-01  1.02326180e+00  9.42791649e-01  1.02294011e+00  9.27742763e-01  1.71918695e+00  9.29356740e-01 
 4.12778129e-05  1.09342596e+00  2.90304584e-03  5.93833766e-06  5.33594116e-02 -3.59549488e-05 -1.37629575e-05 -1.64505602e-05 -1.65000885e-06 -2.01916098e-05  1.40759234e-04 -1.80107988e-05  1.40893928e-04  1.00261384e+00  9.34457918e-01  1.01792501e+00  9.34503496e-01  9.33027701e-01  9.17848892e-01  9.33077736e-01  9.17454483e-01  9.41745341e-01  1.02328261e+00  9.42808028e-01  1.02296090e+00  9.27758909e-01  1.71924327e+00  9.29373223e-01 
 4.12978129e-05  1.09253483e+00  2.90326419e-03  5.93836839e-06  5.33571380e-02  3.61700054e-05  1.41933270e-05  1.69017245e-05  2.21298115e-06  2.05639097e-05 -1.39396268e-04  1.83978961e-05 -1.39530291e-04  1.00259507e+00  9.34877654e-01  1.01790492e+00  9.34921400e-01  9.33026183e-01  9.17834750e-01  9.33076090e-01  9.17440361e-01  9.41740830e-01  1.02326700e+00  9.42803199e-01  1.02294532e+00  9.27754156e-01  1.71918970e+00  9.29368147e-01 
 4.13178129e-05  1.09162725e+00  2.90348903e-03  5.93839854e-06  5.33548148e-02 -3.53170202e-05 -1.35290606e-05 -1.61751785e-05 -1.59815199e-06 -1.98907656e-05  1.38779787e-04 -1.77414627e-05  1.38912285e-04  1.00262794e+00  9.34543557e-01  1.01793907e+00  9.34588812e-01  9.33037017e-01  9.17855543e-01  9.33087001e-01  9.17461143e-01  9.41756913e-01  1.02328767e+00  9.42819615e-01  1.02296597e+00  9.27770323e-01  1.71924573e+00  9.29384649e-01 
 4.13378129e-05  1.09070328e+00  2.90372054e-03  5.93843015e-06  5.33524391e-02  3.55366513e-05  1.39603080e-05  1.66273601e-05  2.16038225e-06  2.02644215e-05 -1.37427173e-04  1.81296835e-05 -1.37559006e-04  1.00260911e+00  9.34963263e-01  1.01791892e+00  9.35006686e-01  9.33035459e-01  9.17841542e-01  9.33085318e-01  9.17447162e-01  9.41752359e-01  1.02327220e+00  9.42814747e-01  1.02295052e+00  9.27765545e-01  1.71919242e+00  9.29379551e-01 
 4.13578129e-05  1.08976297e+00  2.90395884e-03  5.93846141e-06  5.33500102e-02 -3.46885316e-05 -1.32989170e-05 -1.59041391e-05 -1.54737972e-06 -1.95941734e-05  1.36828801e-04 -1.74759150e-05  1.36959140e-04  1.00264204e+00  9.34629172e-01  1.01795313e+00  9.34674103e-01  9.33046331e-01  9.17862195e-01  9.33096265e-01  9.17467804e-01  9.41768482e-01  1.02329273e+00  9.42831199e-01  1.02297103e+00  9.27781734e-01  1.71924817e+00  9.29396072e-01 
 4.13778129e-05  1.08880637e+00  2.90420411e-03  5.93849403e-06  5.33475266e-02  3.49126658e-05  1.37310425e-05  1.63573121e-05  2.10886500e-06  1.99691685e-05 -1.35486460e-04  1.78652560e-05 -1.35616137e-04  1.00262314e+00  9.35048844e-01  1.01793291e+00  9.35091945e-01  9.33044733e-01  9.17848333e-01  9.33094544e-01  9.17453961e-01  9.41763887e-01  1.02327740e+00  9.42826291e-01  1.02295573e+00  9.27776932e-01  1.71919511e+00  9.29390951e-01 
 4.13978129e-05  1.08783353e+00  2.90445649e-03  5.93852625e-06  5.33449855e-02 -3.40693509e-05 -1.30724862e-05 -1.56373771e-05 -1.49767088e-06 -1.93017781e-05  1.34905870e-04 -1.72141206e-05  1.35034079e-04  1.00265613e+00  9.34714761e-01  1.01796718e+00  9.34759370e-01  9.33055642e-01  9.17868846e-01  9.33105525e-01  9.17474464e-01  9.41780047e-01  1.02329778e+00  9.42842779e-01  1.02297610e+00  9.27793142e-01  1.71925060e+00  9.29407491e-01 
 4.14178129e-05  1.08684449e+00  2.90471617e-03  5.93855993e-06  5.33423883e-02  3.42979204e-05  1.35054616e-05  1.60915190e-05  2.05841297e-06  1.96780946e-05 -1.33573721e-04  1.76045539e-05 -1.33701277e-04  1.00263717e+00  9.35134400e-01  1.01794690e+00  9.35177179e-01  9.33054005e-01  9.17855121e-01  9.33103768e-01  9.17460759e-01  9.41775411e-01  1.02328259e+00  9.42837833e-01  1.02296093e+00  9.27788316e-01  1.71919779e+00  9.29402349e-01 
 4.14378129e-05  1.08583930e+00  2.90498327e-03  5.93859331e-06  5.33397317e-02 -3.34593425e-05 -1.28496933e-05 -1.53748225e-05 -1.44900298e-06 -1.90135165e-05  1.33010600e-04 -1.69560125e-05  1.33136710e-04  1.00267022e+00  9.34800325e-01  1.01798122e+00  9.34844612e-01  9.33064950e-01  9.17875497e-01  9.33114784e-01  9.17481124e-01  9.41791610e-01  1.02330284e+00  9.42854356e-01  1.02298116e+00  9.27804547e-01  1.71925301e+00  9.29418908e-01 
 4.14578129e-05  1.08481803e+00  2.90525802e-03  5.93862819e-06  5.33370127e-02  3.36922675e-05  1.32835159e-05  1.58299046e-05  2.00899780e-06  1.93911353e-05 -1.31688568e-04  1.73475295e-05 -1.31814030e-04  1.00265120e+00  9.35219929e-01  1.01796089e+00  9.35262386e-01  9.33063275e-01  9.17861907e-01  9.33112990e-01  9.17467554e-01  9.41786933e-01  1.02328778e+00  9.42849372e-01  1.02296613e+00  9.27799698e-01  1.71920045e+00  9.29413745e-01 
 4.14778129e-05  1.08378071e+00  2.90554055e-03  5.93866279e-06  5.33342331e-02 -3.28583685e-05 -1.26304857e-05 -1.51164148e-05 -1.40135720e-06 -1.87293257e-05  1.31142593e-04 -1.67015428e-05  1.31266641e-04  1.00268430e+00  9.34885864e-01  1.01799526e+00  9.34929828e-01  9.33074256e-01  9.17882149e-01  9.33124040e-01  9.17487785e-01  9.41803168e-01  1.02330790e+00  9.42865929e-01  1.02298622e+00  9.27815950e-01  1.71925540e+00  9.29430321e-01 
 4.14978129e-05  1.08272741e+00  2.90583108e-03  5.93869883e-06  5.33313885e-02  3.30955819e-05  1.30651389e-05  1.55724095e-05  1.96060204e-06  1.91082320e-05 -1.29830599e-04  1.70941271e-05 -1.29954005e-04  1.00266522e+00  9.35305431e-01  1.01797487e+00  9.35347567e-01  9.33072543e-01  9.17868692e-01  9.33122211e-01  9.17474348e-01  9.41798452e-01  1.02329297e+00  9.42860908e-01  1.02297132e+00  9.27811077e-01  1.71920309e+00  9.29425138e-01 
 4.15178129e-05  1.08165817e+00  2.90612976e-03  5.93873469e-06  5.33284790e-02 -3.22662903e-05 -1.24148048e-05 -1.48620801e-05 -1.35471129e-06 -1.84491530e-05  1.29301472e-04 -1.64506567e-05  1.29423493e-04  1.00269838e+00  9.34971378e-01  1.01800930e+00  9.35015020e-01  9.33083559e-01  9.17888800e-01  9.33133293e-01  9.17494445e-01  9.41814723e-01  1.02331295e+00  9.42877499e-01  1.02299129e+00  9.27827349e-01  1.71925778e+00  9.29441732e-01 
 4.15378129e-05  1.08057306e+00  2.90643681e-03  5.93877205e-06  5.33255029e-02  3.25077275e-05  1.28502772e-05  1.53189739e-05  1.91321452e-06  1.88293344e-05 -1.27999430e-04  1.68443025e-05 -1.28120815e-04  1.00267924e+00  9.35390908e-01  1.01798884e+00  9.35432721e-01  9.33081809e-01  9.17875475e-01  9.33131430e-01  9.17481140e-01  9.41809968e-01  1.02329816e+00  9.42872441e-01  1.02297652e+00  9.27822453e-01  1.71920572e+00  9.29436527e-01 
 4.15578129e-05  1.07947212e+00  2.90675240e-03  5.93880918e-06  5.33224560e-02 -3.16829856e-05 -1.22025918e-05 -1.46117600e-05 -1.30904571e-06 -1.81729456e-05  1.27486860e-04 -1.62033081e-05  1.27606877e-04  1.00271245e+00  9.35056867e-01  1.01802333e+00  9.35100187e-01  9.33092859e-01  9.17895451e-01  9.33142545e-01  9.17501106e-01  9.41826275e-01  1.02331801e+00  9.42889066e-01  1.02299635e+00  9.27838745e-01  1.71926014e+00  9.29453139e-01 
 4.15778129e-05  1.07835542e+00  2.90707677e-03  5.93884773e-06  5.33193395e-02  3.19285753e-05  1.26388735e-05  1.50695252e-05  1.86680556e-06  1.85543813e-05 -1.26194690e-04  1.65979976e-05 -1.26314076e-04  1.00269325e+00  9.35476357e-01  1.01800282e+00  9.35517850e-01  9.33091073e-01  9.17882256e-01  9.33140647e-01  9.17487930e-01  9.41821481e-01  1.02330335e+00  9.42883972e-01  1.02298171e+00  9.27833827e-01  1.71920831e+00  9.29447915e-01 
 4.15978129e-05  1.07722300e+00  2.90741008e-03  5.93888621e-06  5.33161505e-02 -3.11083197e-05 -1.19937979e-05 -1.43653914e-05 -1.26434649e-06 -1.79006418e-05  1.25698372e-04 -1.59594466e-05  1.25816417e-04  1.00272652e+00  9.35142331e-01  1.01803735e+00  9.35185329e-01  9.33102157e-01  9.17902103e-01  9.33151793e-01  9.17507766e-01  9.41837824e-01  1.02332307e+00  9.42900629e-01  1.02300141e+00  9.27850138e-01  1.71926248e+00  9.29464543e-01 
 4.16178129e-05  1.07607493e+00  2.90775259e-03  5.93892619e-06  5.33128867e-02  3.13579954e-05  1.24308760e-05  1.48240029e-05  1.82136102e-06  1.82833173e-05 -1.24415992e-04  1.63551694e-05 -1.24533413e-04  1.00270726e+00  9.35561780e-01  1.01801679e+00  9.35602952e-01  9.33100335e-01  9.17889034e-01  9.33149861e-01  9.17494718e-01  9.41832992e-01  1.02330853e+00  9.42895499e-01  1.02298690e+00  9.27845198e-01  1.71921089e+00  9.29459299e-01 
 4.16378129e-05  1.07491126e+00  2.90810448e-03  5.93896610e-06  5.33095489e-02 -3.05421625e-05 -1.17883676e-05 -1.41229116e-05 -1.22059554e-06 -1.76321922e-05  1.23935640e-04 -1.57190258e-05  1.24051747e-04  1.00274058e+00  9.35227770e-01  1.01805137e+00  9.35270446e-01  9.33111453e-01  9.17908754e-01  9.33161039e-01  9.17514427e-01  9.41849368e-01  1.02332812e+00  9.42912189e-01  1.02300647e+00  9.27861527e-01  1.71926481e+00  9.29475944e-01 
 4.16578129e-05  1.07373205e+00  2.90846600e-03  5.93900756e-06  5.33061327e-02  3.07958669e-05  1.22262237e-05  1.45823456e-05  1.77686192e-06  1.80160845e-05 -1.22662969e-04  1.61157617e-05 -1.22778454e-04  1.00272127e+00  9.35647177e-01  1.01803075e+00  9.35688027e-01  9.33109595e-01  9.17895812e-01  9.33159074e-01  9.17501505e-01  9.41844499e-01  1.02331372e+00  9.42907025e-01  1.02299209e+00  9.27856565e-01  1.71921345e+00  9.29470681e-01 
 4.16778129e-05  1.07253736e+00  2.90883736e-03  5.93904899e-06  5.33026375e-02 -2.99843987e-05 -1.15862423e-05 -1.38842587e-05 -1.17777353e-06 -1.73675371e-05  1.22198298e-04 -1.54819952e-05  1.22312498e-04  1.00275464e+00  9.35313183e-01  1.01806538e+00  9.35355537e-01  9.33120746e-01  9.17915405e-01  9.33170283e-01  9.17521087e-01  9.41860909e-01  1.02333318e+00  9.42923746e-01  1.02301154e+00  9.27872914e-01  1.71926712e+00  9.29487342e-01 
 4.16978129e-05  1.07132725e+00  2.90921881e-03  5.93909191e-06  5.32990614e-02  3.02420595e-05  1.20248696e-05  1.43444975e-05  1.73328700e-06  1.77526279e-05 -1.20935253e-04  1.58797346e-05 -1.21048836e-04  1.00273527e+00  9.35732547e-01  1.01804471e+00  9.35773076e-01  9.33118853e-01  9.17902587e-01  9.33168285e-01  9.17508290e-01  9.41856003e-01  1.02331890e+00  9.42918547e-01  1.02299727e+00  9.27867931e-01  1.71921600e+00  9.29482060e-01 
 4.17178129e-05  1.07010178e+00  2.90961057e-03  5.93913478e-06  5.32954023e-02 -2.94348929e-05 -1.13873668e-05 -1.36493706e-05 -1.13585074e-06 -1.71066183e-05  1.20485995e-04 -1.52483009e-05  1.20598313e-04  1.00276870e+00  9.35398571e-01  1.01807939e+00  9.35440604e-01  9.33130037e-01  9.17922057e-01  9.33179524e-01  9.17527747e-01  9.41872447e-01  1.02333823e+00  9.42935299e-01  1.02301660e+00  9.27884297e-01  1.71926940e+00  9.29498737e-01 
 4.17378129e-05  1.06886102e+00  2.91001291e-03  5.93917925e-06  5.32916586e-02  2.96964520e-05  1.18267619e-05  1.41103960e-05  1.69062762e-06  1.74929080e-05 -1.19232485e-04  1.56470371e-05 -1.19344194e-04  1.00274927e+00  9.35817890e-01  1.01805867e+00  9.35858098e-01  9.33128110e-01  9.17909361e-01  9.33177494e-01  9.17515073e-01  9.41867505e-01  1.02332408e+00  9.42930066e-01  1.02300246e+00  9.27879293e-01  1.71921851e+00  9.29493436e-01 
 4.17578129e-05  1.06760501e+00  2.91042605e-03  5.93922389e-06  5.32878296e-02 -2.88935275e-05 -1.11916998e-05 -1.34181924e-05 -1.09482198e-06 -1.68493985e-05  1.18798367e-04 -1.50179038e-05  1.18908835e-04  1.00278275e+00  9.35483934e-01  1.01809339e+00  9.35525645e-01  9.33139325e-01  9.17928708e-01  9.33188763e-01  9.17534408e-01  9.41883981e-01  1.02334329e+00  9.42946849e-01  1.02302166e+00  9.27895678e-01  1.71927167e+00  9.29510129e-01 
 4.17778129e-05  1.06633383e+00  2.91085028e-03  5.93927011e-06  5.32839121e-02  2.91589265e-05  1.16318377e-05  1.38799782e-05  1.64885355e-06  1.72368552e-05 -1.17554314e-04  1.54176152e-05 -1.17664178e-04  1.00276326e+00  9.35903208e-01  1.01807262e+00  9.35943095e-01  9.33137364e-01  9.17916133e-01  9.33186701e-01  9.17521854e-01  9.41879003e-01  1.02332925e+00  9.42941582e-01  1.02300764e+00  9.27890653e-01  1.71922101e+00  9.29504809e-01 
 4.17978129e-05  1.06504754e+00  2.91128584e-03  5.93931642e-06  5.32799058e-02 -2.83601907e-05 -1.09991797e-05 -1.31906634e-05 -1.05467128e-06 -1.65958118e-05  1.17135065e-04 -1.47907617e-05  1.17243711e-04  1.00279679e+00  9.35569273e-01  1.01810739e+00  9.35610662e-01  9.33148611e-01  9.17935359e-01  9.33197999e-01  9.17541068e-01  9.41895512e-01  1.02334835e+00  9.42958395e-01  1.02302672e+00  9.27907055e-01  1.71927393e+00  9.29521517e-01 
 4.18178129e-05  1.06374620e+00  2.91173301e-03  5.93936435e-06  5.32758075e-02  2.86293589e-05  1.14400572e-05  1.36531913e-05  1.60795733e-06  1.69844236e-05 -1.15900381e-04  1.51914312e-05 -1.16008428e-04  1.00277725e+00  9.35988498e-01  1.01808656e+00  9.36028064e-01  9.33146617e-01  9.17922904e-01  9.33195907e-01  9.17528634e-01  9.41890500e-01  1.02333443e+00  9.42953096e-01  1.02301282e+00  9.27902010e-01  1.71922349e+00  9.29516180e-01 
 4.18378129e-05  1.06242988e+00  2.91219206e-03  5.93941246e-06  5.32716154e-02 -2.78347540e-05 -1.08097612e-05 -1.29667314e-05 -1.01537616e-06 -1.63458152e-05  1.15495747e-04 -1.45668213e-05  1.15602595e-04  1.00281083e+00  9.35654585e-01  1.01812139e+00  9.35695653e-01  9.33157895e-01  9.17942010e-01  9.33207233e-01  9.17547728e-01  9.41907039e-01  1.02335340e+00  9.42969938e-01  1.02303178e+00  9.27918429e-01  1.71927616e+00  9.29532903e-01 
 4.18578129e-05  1.06109863e+00  2.91266329e-03  5.93946210e-06  5.32673291e-02  2.81076334e-05  1.12513647e-05  1.34299745e-05  1.56791364e-06  1.67355642e-05 -1.14270353e-04  1.49684417e-05 -1.14376612e-04  1.00279124e+00  9.36073763e-01  1.01810051e+00  9.36113008e-01  9.33155868e-01  9.17929672e-01  9.33205109e-01  9.17535411e-01  9.41901993e-01  1.02333960e+00  9.42964607e-01  1.02301800e+00  9.27913364e-01  1.71922594e+00  9.29527548e-01 
 4.18778129e-05  1.05975254e+00  2.91314695e-03  5.93951199e-06  5.32629448e-02 -2.73171042e-05 -1.06233943e-05 -1.27463291e-05 -9.76922143e-07 -1.60993549e-05  1.13880070e-04 -1.43460381e-05  1.13985149e-04  1.00282486e+00  9.35739873e-01  1.01813538e+00  9.35780619e-01  9.33167177e-01  9.17948662e-01  9.33216464e-01  9.17554389e-01  9.41918563e-01  1.02335845e+00  9.42981477e-01  1.02303684e+00  9.27929800e-01  1.71927838e+00  9.29544286e-01 
 4.18978129e-05  1.05839165e+00  2.91364338e-03  5.93956346e-06  5.32584625e-02  2.75936440e-05  1.10657149e-05  1.32102789e-05  1.52871278e-06  1.64902280e-05 -1.12663874e-04  1.47485969e-05 -1.12768371e-04  1.00280522e+00  9.36159001e-01  1.01811445e+00  9.36197925e-01  9.33165118e-01  9.17936439e-01  9.33214311e-01  9.17542187e-01  9.41913483e-01  1.02334477e+00  9.42976114e-01  1.02302318e+00  9.27924716e-01  1.71922838e+00  9.29538913e-01 
